Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,ProductURL,SentimentScore,Embedding
220,B001EO5ZMO,A3KQ1480MHXXCW,M'ville,3,3,5,2010-04-28,Nice tea,i love strong full bodied quality tea and typically drink assam irish breakfast or early grey tea but as the other reviewer noted the price per pound can be discouraging so i have been searching for a quality full bodied tea that wasnt bitter at a more palatable price point and this certainly fits the bill and unlike some other teas where they tend to be better in one form or another ie iced vs hot this tea is excellent in both forms i would certainly recommend this to anyone who prefers that smooth full bodied quality tea that doesnt cost an arm and leg,https://www.amazon.com/dp/B001EO5ZMO,5,"[-0.10546964406967163, 0.25845423340797424, -0.20958495140075684, -0.23859050869941711, -0.18622249364852905, -0.3227856457233429, 0.2864440381526947, 0.48395276069641113, -0.0913054496049881, -0.04765602946281433, 0.12629270553588867, -0.00035644148010760546, -0.02265707030892372, -0.09237764030694962, 0.5327091813087463, 0.21613095700740814]"
221,B001EO5ZMO,A8D27L5Q5BLRC,K. Kwan,0,0,5,2012-10-22,A fragrant tea,i drink this tea plain without sugar or milk and it has a pleasant aromabr br the price from amazon is cheaper than my local grocery store one reviewer is right i think it has some herbal smell to make up the aroma so the label imperial blend kind of implied the herbbr br i am not exactly a black tea drinker so this tea is a surprise and affordable too i usually prefer white chinese tea like white peony but it is more expensive and requires lower temperature water but this is black tea and this aroma kind of remind me the softness of white tea,https://www.amazon.com/dp/B001EO5ZMO,4,"[-0.13897472620010376, 0.08657513558864594, -0.28301894664764404, -0.020933613181114197, 0.13408000767230988, -0.4489145576953888, 0.18127897381782532, 0.4157004952430725, -0.37759169936180115, 0.09011505544185638, 0.07272136211395264, -0.07827161252498627, -0.06100902706384659, 0.31221237778663635, 0.42374178767204285, 0.15689285099506378]"
222,B001EO5ZMO,A1C5SHU81SRARN,Sophia T,0,0,5,2011-07-15,Best Ahmad Tea,ive tried a variety of ahmad tea not because i particularly like this brand but they are just easier to come across the imperial blend i believe is the most complex yet well balanced of all the ones ive tried its full body like a good cup of assam which by no means overpower the delightful clean taste of darjeerling complete with a long lasting note of bergamot i enjoy it best in the evening it gives a satisfying and relaxing finish to a busy daybr br for those interested in the specifics i use about teaspoons of lose tea in a stainless steel infuser in a oz mug let it steep in f water for min take the infuser out and drink it without sugar or milk to savor its sophistication,https://www.amazon.com/dp/B001EO5ZMO,5,"[-0.09125778824090958, -0.05754472315311432, 0.014834235422313213, 0.008682568557560444, -0.1279740333557129, -0.3458496034145355, 0.2724170982837677, 0.3231804668903351, 0.16188086569309235, 0.3758813440799713, 0.5115086436271667, -0.25904813408851624, -0.06108072027564049, 0.09033746272325516, 0.3225992023944855, 0.2474229335784912]"
223,B001EO5ZMO,A3JP1UJAF8YY0F,Irish Stu,0,0,5,2011-06-14,My favorite tea,i have tried literally dozens of teas since being introduced to the russian custom of preparing and drinking tea and the ahmad imperial blend is probably my favorite of all of these due to the fact that it is equally delicious hot or iced i buy the threepacks as needed from amazon and go through them rapidly my family loves it and my friends have it in their homes now too try one box of it and you will love it too,https://www.amazon.com/dp/B001EO5ZMO,5,"[-0.1899023950099945, -0.13819383084774017, 0.09619618207216263, 0.002106107072904706, -0.027638765051960945, -0.5733591318130493, 0.14873473346233368, 0.12217496335506439, -0.16184863448143005, 0.12209196388721466, 0.4777439534664154, -0.23853997886180878, 0.015697242692112923, 0.02013770490884781, 0.4916878342628479, 0.019421834498643875]"
224,B001EO5ZMO,A8XEEORIXJNZL,Joseph Emmanuel,0,1,5,2012-03-04,Best tea ever!,this is an excellent tea one of the best i have ever had it is especially great when you prepare it with a samovar,https://www.amazon.com/dp/B001EO5ZMO,5,"[-0.09167316555976868, -0.02976718172430992, -0.16818568110466003, 0.033180542290210724, 0.07957124710083008, -0.471310019493103, 0.1961131989955902, -0.02124485746026039, -0.04455102980136871, -0.011691874824464321, 0.427335262298584, -0.4801758825778961, 0.024713631719350815, -0.03914284706115723, 0.4922334849834442, 0.18494218587875366]"
225,B001EO5ZMO,A3A4GAPXRX5SHM,markiz,1,3,2,2010-08-22,Not a real tea,herbal additives in this blend destroy real tea taste it is only for people who like herbal taste i dont,https://www.amazon.com/dp/B001EO5ZMO,2,"[0.017941664904356003, 0.21278466284275055, -0.059404172003269196, 0.15744781494140625, -0.28556814789772034, -0.65462327003479, 0.10162929445505142, 0.2555984854698181, -0.0729975551366806, 0.04565023258328438, 0.016269249841570854, -0.26458939909935, -0.13454242050647736, 0.08466432243585587, 0.48722124099731445, 0.0017878112848848104]"
226,B001SATU8E,A1CR1DS15Z7XO1,Tiff D,0,0,4,2010-01-25,DELICIOUS,makes a tasty super easy meal fast but high in caloriesbr br the instructions say to saute the veggies first but i recommend cooking the chicken first the chicken takes longer to cook and the raw chicken ontop of veggies just makes a slimy mess i made it with snow peas and carrots only i dont like the little corn added some red pepper flakes for heat and served ontop of rice it came out wonderful dinner on the table in less than mins,https://www.amazon.com/dp/B001SATU8E,5,"[-0.010427931323647499, -0.28512176871299744, -0.4287343919277191, -0.17803378403186798, -0.12410733103752136, -0.40578699111938477, 0.31495341658592224, 0.19524434208869934, 0.062483929097652435, 0.3640991449356079, 0.15852846205234528, -0.10842658579349518, -0.0459904670715332, 0.3652465343475342, -0.16464777290821075, -0.22297248244285583]"
227,B007JFV6RK,A2WQBT7RS1HSSU,"Wade Jackman ""wpjackman""",1,1,5,2012-08-27,Best Bloody Mary mixer,i think i have tried just about every bloody mary mixer on the market at one time or the other most have too much sugar or worst corn syrup this mixer is all natural ingredients and very tasty it does have a little kick enjoy,https://www.amazon.com/dp/B007JFV6RK,2,"[-0.15691888332366943, 0.08261342346668243, -0.3669070303440094, 0.06379333138465881, -0.11207281053066254, -0.4408310055732727, 0.2914571166038513, 0.34825649857521057, 0.06629420071840286, -0.0009497471037320793, 0.25958165526390076, -0.5303536057472229, -0.11563336849212646, 0.12707801163196564, 0.1787061095237732, 0.04721978306770325]"
228,B007JFV6RK,A3LCMQ815MBJW9,Patty,1,1,5,2012-05-28,The Best,might be a little spicy for some but this stuff rocks i use and with v for a milder version or the best is a bloody caesarbr half mix half clamato,https://www.amazon.com/dp/B007JFV6RK,4,"[-0.04463044926524162, 0.3707355260848999, -0.20287764072418213, 0.04782303795218468, -0.24171534180641174, -0.600865364074707, 0.21538469195365906, -0.03567802906036377, -0.2282867133617401, 0.0008423750405199826, 0.3251835107803345, -0.14271211624145508, -0.3383488059043884, 0.09946402162313461, 0.1591687649488449, 0.1485048532485962]"
229,B007JFV6RK,A2UC5JUVHIF80L,Abendago,1,1,5,2012-04-10,Mcclures bloody Mary mix,took me one or two to get used to the pickle taste but now aim hooked and have to keep a bottle on hand,https://www.amazon.com/dp/B007JFV6RK,4,"[-0.03921221196651459, -0.23278585076332092, -0.6033658981323242, -0.008266009390354156, -0.24067053198814392, 0.07997320592403412, 0.07382503151893616, 0.17534030973911285, -0.2708951532840729, -0.06669127196073532, 0.510627031326294, -0.18744893372058868, 0.08485420048236847, -0.11798863857984543, 0.1829434037208557, -0.22659075260162354]"
230,B001L4ELRW,A1AK335P17JXL0,Victoria Brown,0,0,1,2012-08-22,Not Good,this candy is not as described the middle is almost hard it is not a silky or smooth filling as describedbr looks and tastes like its way past its expiration datebr would never reccommend this paid a good chunk of cash for nothing,https://www.amazon.com/dp/B001L4ELRW,4,"[-0.07155033200979233, -0.09182868897914886, -0.5604199767112732, 0.15047460794448853, -0.1716747134923935, -0.3500320613384247, -0.07212641835212708, 0.2206423282623291, -0.028271598741412163, -0.07218403369188309, 0.21972058713436127, -0.5912984013557434, -0.1558898538351059, -0.11262552440166473, -0.05331709608435631, 0.010268797166645527]"
231,B003SO503C,A2ODZ3CH8PMYTL,Nanette,0,0,5,2012-09-10,Love this tea!,i started drinking the power slim tea when i was on the hcg diet to help curb cravings since i liked it so well i tried some of the others and i am now hooked they are so satisfying that i drink them all the time the energy gives you that extra pickmeup in the afternoons that helps keep me going all day no matter how long,https://www.amazon.com/dp/B003SO503C,5,"[0.011474044062197208, -0.06995522975921631, -0.08768295496702194, 0.11190925538539886, -0.004276634659618139, 0.025898726657032967, 0.003697258187457919, 0.6410651803016663, -0.07181879132986069, -0.1488937884569168, 0.32779568433761597, -0.2865106463432312, -0.36869847774505615, 0.3117403984069824, 0.1630377322435379, 0.294156014919281]"
232,B003SO503C,A3OXRFCJI67IMN,Bold Consumer,0,0,5,2012-04-08,Really Nice Taste!,im trying several of the wu yi teas i like this one particularly because of the subtle citrus taste it also has a natural sweetnessbr br the ingredients include organic wuli cliff oolong tea mg organic black tea mg organic green tea extract mg proprietary blend mg plus some ginseng panax orange peel lemon grass and guarana other ingredients natual orange and citrus flavorsbr br my goal is to drink more tea and less coffee i am enjoying trying a different kind of tea every day ill be coming back to this one,https://www.amazon.com/dp/B003SO503C,4,"[-0.2663075625896454, 0.24359917640686035, -0.008947882801294327, -0.015083021484315395, 0.01950857788324356, -0.2462828904390335, 0.05708065256476402, 0.6176683902740479, -0.3540445566177368, 0.07839558273553848, 0.3247300982475281, -0.30986639857292175, -0.269817054271698, 0.023456742987036705, 0.1264444887638092, 0.03638504818081856]"
233,B003ZFXJDW,A2HL6876LDPJIM,flageolet,0,0,5,2012-07-31,just give me some watermelon and citron sea salt,i cannot live without this citron falksalt it is wonderful on watermelon fish almost any food requiring salt and in my world it all does just try it on red juicy watermelon wonderful experience,https://www.amazon.com/dp/B003ZFXJDW,5,"[0.07974976301193237, -0.19398261606693268, -0.04736855626106262, 0.2345581203699112, 0.05836537480354309, 0.026273556053638458, -0.25246983766555786, 0.02869529277086258, -0.039448413997888565, 0.19203303754329681, 0.6321493983268738, -0.5414941906929016, 0.054435763508081436, -0.17131881415843964, 0.1484113186597824, 0.2109195441007614]"
234,B003ZFXJDW,A2KPPGFMPD20M6,Linda Albert,0,0,1,2012-07-31,Furniture Polish Taste,terrible artificial lemon taste like pledge lemon furniture polish dont do this to yourself just use plain flake salt and some fresh grated lemon zest,https://www.amazon.com/dp/B003ZFXJDW,3,"[-0.21744103729724884, 0.1140061765909195, -0.36671531200408936, 0.3342722952365875, -0.1514614373445511, 0.04743422567844391, -0.013909026980400085, -0.1964806616306305, -0.028569892048835754, 0.03679455816745758, 0.5887129306793213, -0.45675376057624817, -0.034971918910741806, -0.14061672985553741, -0.04757092148065567, 0.2210863083600998]"
